date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-10-22 19:00:00,1.17766,1.17587,1.17605,1.17562,1.17828,1.17627,1.1763,1.17603,90
2017-10-22 20:00:00,1.17587,1.17634,1.17653,1.17587,1.17627,1.17661,1.17661,1.17617,190
2017-10-22 21:00:00,1.17634,1.17705,1.17722,1.17616,1.17661,1.17736,1.17749,1.17657,1453
2017-10-22 22:00:00,1.17705,1.1761,1.17738,1.17599,1.17736,1.17623,1.17755,1.17614,5039
2017-10-22 23:00:00,1.1761,1.17541,1.17649,1.17506,1.17623,1.17555,1.1766,1.17519,4890
2017-10-23 00:00:00,1.17541,1.17597,1.17618,1.17532,1.17555,1.17611,1.17632,1.17545,6575
2017-10-23 01:00:00,1.17597,1.17646,1.17656,1.17547,1.17611,1.17661,1.17672,1.1756,6036
2017-10-23 02:00:00,1.17646,1.17683,1.17703,1.17645,1.17661,1.17698,1.17717,1.17658,3226
2017-10-23 03:00:00,1.17683,1.17694,1.17699,1.17664,1.17698,1.17707,1.17715,1.17678,1907
2017-10-23 04:00:00,1.17694,1.17691,1.17728,1.17673,1.17707,1.17705,1.17742,1.17689,2435
2017-10-23 05:00:00,1.17691,1.17721,1.17721,1.17655,1.17705,1.17734,1.17735,1.17668,2804
2017-10-23 06:00:00,1.17721,1.17591,1.17767,1.17583,1.17734,1.17604,1.1778,1.17596,9259
2017-10-23 07:00:00,1.17591,1.17551,1.17623,1.17504,1.17604,1.17565,1.17636,1.17516,12825
2017-10-23 08:00:00,1.17551,1.17455,1.17571,1.17395,1.17565,1.17469,1.17586,1.17408,11066
2017-10-23 09:00:00,1.17455,1.17345,1.17526,1.17344,1.17469,1.17358,1.17539,1.17357,10402
2017-10-23 10:00:00,1.17345,1.17439,1.1748,1.17342,1.17358,1.17452,1.17494,1.17356,10482
2017-10-23 11:00:00,1.17439,1.17384,1.17451,1.17354,1.17452,1.17398,1.17465,1.17366,10409
2017-10-23 12:00:00,1.17384,1.17349,1.17413,1.17326,1.17398,1.17363,1.17425,1.17338,10488
2017-10-23 13:00:00,1.17349,1.17473,1.17498,1.17333,1.17363,1.17488,1.17511,1.17347,10507
2017-10-23 14:00:00,1.17473,1.17447,1.17562,1.1742,1.17488,1.17459,1.17575,1.17434,12985
2017-10-23 15:00:00,1.17447,1.17598,1.17616,1.17397,1.17459,1.17612,1.17628,1.1741,13594
2017-10-23 16:00:00,1.17598,1.17437,1.17628,1.17436,1.17612,1.17452,1.17642,1.17451,10823
2017-10-23 17:00:00,1.17437,1.17367,1.17474,1.17362,1.17452,1.17379,1.17488,1.17377,7470
2017-10-23 18:00:00,1.17367,1.17366,1.17404,1.17242,1.17379,1.17381,1.17418,1.17254,11480
2017-10-23 19:00:00,1.17366,1.17485,1.17534,1.1735,1.17381,1.175,1.17548,1.17363,10562
2017-10-23 20:00:00,1.17485,1.17486,1.17499,1.17444,1.175,1.17501,1.17512,1.17458,2472
2017-10-23 21:00:00,1.17486,1.17483,1.17507,1.17443,1.17501,1.17499,1.17528,1.17477,1653
2017-10-23 22:00:00,1.17483,1.17487,1.17496,1.17462,1.17499,1.17503,1.17513,1.17477,1869
2017-10-23 23:00:00,1.17487,1.17542,1.17559,1.17481,1.17503,1.17557,1.17574,1.17495,2433
2017-10-24 00:00:00,1.17542,1.17592,1.176,1.17536,1.17557,1.17605,1.17612,1.1755,3242
2017-10-24 01:00:00,1.17592,1.17601,1.17614,1.17565,1.17605,1.17614,1.17626,1.17579,3642
2017-10-24 02:00:00,1.17601,1.17601,1.17645,1.17576,1.17614,1.17616,1.1766,1.17591,3669
2017-10-24 03:00:00,1.17601,1.17654,1.17694,1.176,1.17616,1.17669,1.17708,1.17616,4304
2017-10-24 04:00:00,1.17654,1.17611,1.17661,1.17606,1.17669,1.17625,1.17675,1.17621,2793
2017-10-24 05:00:00,1.17611,1.17548,1.1762,1.17526,1.17625,1.17562,1.17634,1.1754,3191
2017-10-24 06:00:00,1.17548,1.17567,1.17636,1.17539,1.17562,1.1758,1.1765,1.17552,9629
2017-10-24 07:00:00,1.17567,1.17543,1.17593,1.17421,1.1758,1.17556,1.17606,1.17435,14892
2017-10-24 08:00:00,1.17543,1.17635,1.17653,1.17543,1.17556,1.17646,1.17665,1.17558,10498
2017-10-24 09:00:00,1.17635,1.17621,1.17664,1.17505,1.17646,1.17636,1.17677,1.17518,8943
2017-10-24 10:00:00,1.17621,1.17585,1.17622,1.17529,1.17636,1.176,1.17636,1.17541,6301
2017-10-24 11:00:00,1.17585,1.17565,1.17692,1.1751,1.176,1.17578,1.17704,1.17521,11130
2017-10-24 12:00:00,1.17565,1.17602,1.17668,1.17543,1.17578,1.17616,1.17681,1.17556,11551
2017-10-24 13:00:00,1.17602,1.17586,1.17646,1.17534,1.17616,1.17599,1.17659,1.17547,13861
2017-10-24 14:00:00,1.17586,1.17611,1.17765,1.17568,1.17599,1.17625,1.17778,1.17581,19071
2017-10-24 15:00:00,1.17611,1.17651,1.1771,1.17578,1.17625,1.17665,1.17723,1.17592,11947
2017-10-24 16:00:00,1.17651,1.17632,1.17679,1.17609,1.17665,1.17645,1.17693,1.17622,6794
2017-10-24 17:00:00,1.17632,1.1758,1.17671,1.17569,1.17645,1.17595,1.17685,1.17583,7278
2017-10-24 18:00:00,1.1758,1.17846,1.17864,1.17556,1.17595,1.1786,1.17878,1.1757,10917
2017-10-24 19:00:00,1.17846,1.17593,1.17922,1.17574,1.1786,1.17607,1.17936,1.17587,36023
2017-10-24 20:00:00,1.17593,1.17611,1.17652,1.17585,1.17607,1.17628,1.17662,1.176,2903
2017-10-24 21:00:00,1.17611,1.17626,1.1764,1.17591,1.17628,1.17645,1.17659,1.17621,1645
2017-10-24 22:00:00,1.17626,1.17637,1.17694,1.17626,1.17645,1.17654,1.17708,1.17644,3800
2017-10-24 23:00:00,1.17637,1.17594,1.17652,1.17573,1.17654,1.17608,1.17667,1.17588,2659
2017-10-25 00:00:00,1.17594,1.17579,1.17629,1.17524,1.17608,1.17593,1.17644,1.17538,7051
2017-10-25 01:00:00,1.17579,1.17594,1.17635,1.1755,1.17593,1.17608,1.17651,1.17563,5463
2017-10-25 02:00:00,1.17594,1.17592,1.17629,1.17541,1.17608,1.17607,1.17641,1.17555,3526
2017-10-25 03:00:00,1.17592,1.1755,1.17597,1.17528,1.17607,1.17565,1.17611,1.17542,3137
2017-10-25 04:00:00,1.1755,1.17572,1.17575,1.17534,1.17565,1.17584,1.1759,1.17547,1799
2017-10-25 05:00:00,1.17572,1.1765,1.17654,1.17567,1.17584,1.17665,1.17668,1.1758,6821
2017-10-25 06:00:00,1.1765,1.17604,1.17663,1.1755,1.17665,1.17619,1.17677,1.17563,11092
2017-10-25 07:00:00,1.17604,1.17605,1.17682,1.17547,1.17619,1.17619,1.17696,1.1756,15787
2017-10-25 08:00:00,1.17605,1.17669,1.17743,1.17596,1.17619,1.17682,1.17756,1.17611,20765
2017-10-25 09:00:00,1.17669,1.17671,1.17743,1.17591,1.17682,1.17684,1.17756,1.17605,16521
2017-10-25 10:00:00,1.17671,1.1776,1.17812,1.17632,1.17684,1.17773,1.17825,1.17646,13867
2017-10-25 11:00:00,1.1776,1.17786,1.17806,1.17689,1.17773,1.178,1.1782,1.17703,11977
2017-10-25 12:00:00,1.17786,1.17759,1.17855,1.17693,1.178,1.17774,1.17866,1.17707,19519
2017-10-25 13:00:00,1.17759,1.1797,1.18002,1.1776,1.17774,1.17983,1.18015,1.17774,20839
2017-10-25 14:00:00,1.1797,1.18104,1.18166,1.17848,1.17983,1.18119,1.1818,1.17863,30405
2017-10-25 15:00:00,1.18104,1.18021,1.18145,1.18006,1.18119,1.18034,1.1816,1.18017,20199
2017-10-25 16:00:00,1.18021,1.18122,1.18129,1.18015,1.18034,1.18136,1.18143,1.18028,16512
2017-10-25 17:00:00,1.18122,1.18079,1.18171,1.18028,1.18136,1.18092,1.18184,1.18042,12247
2017-10-25 18:00:00,1.18079,1.18051,1.18115,1.18013,1.18092,1.18064,1.18127,1.18027,11032
2017-10-25 19:00:00,1.18051,1.18031,1.18096,1.18023,1.18064,1.18045,1.18109,1.18037,7065
2017-10-25 20:00:00,1.18031,1.18121,1.18143,1.17995,1.18045,1.18138,1.18157,1.18006,4368
2017-10-25 21:00:00,1.18121,1.18145,1.18162,1.1811,1.18138,1.18166,1.18181,1.18132,2038
2017-10-25 22:00:00,1.18145,1.18145,1.18162,1.18117,1.18166,1.18161,1.18179,1.18133,3527
2017-10-25 23:00:00,1.18145,1.18188,1.18197,1.18139,1.18161,1.18202,1.18211,1.18153,2710
2017-10-26 00:00:00,1.18188,1.18171,1.18224,1.18146,1.18202,1.18184,1.18238,1.18161,4529
2017-10-26 01:00:00,1.18171,1.18276,1.18303,1.18167,1.18184,1.18291,1.18316,1.18181,7235
2017-10-26 02:00:00,1.18276,1.18234,1.18322,1.18219,1.18291,1.18249,1.18335,1.18234,4452
2017-10-26 03:00:00,1.18234,1.18242,1.18284,1.18228,1.18249,1.18254,1.18299,1.18242,3013
2017-10-26 04:00:00,1.18242,1.18252,1.18259,1.18228,1.18254,1.18266,1.18274,1.18242,2317
2017-10-26 05:00:00,1.18252,1.18285,1.18362,1.1822,1.18266,1.183,1.18375,1.18235,7041
2017-10-26 06:00:00,1.18285,1.18217,1.18322,1.18197,1.183,1.18231,1.18334,1.18211,8897
2017-10-26 07:00:00,1.18217,1.18176,1.18284,1.18136,1.18231,1.18189,1.18296,1.18149,15941
2017-10-26 08:00:00,1.18176,1.1813,1.18202,1.18119,1.18189,1.18145,1.18215,1.18133,9369
2017-10-26 09:00:00,1.1813,1.18082,1.1813,1.18028,1.18145,1.18097,1.18144,1.18041,8366
2017-10-26 10:00:00,1.18082,1.18119,1.18161,1.18072,1.18097,1.18131,1.18175,1.18086,6209
2017-10-26 11:00:00,1.18119,1.1768,1.18151,1.17573,1.18131,1.17695,1.18191,1.17587,33040
2017-10-26 12:00:00,1.1768,1.17689,1.17692,1.17374,1.17695,1.17704,1.17705,1.17388,57324
2017-10-26 13:00:00,1.17689,1.17186,1.1785,1.17062,1.17704,1.172,1.17863,1.17075,46035
2017-10-26 14:00:00,1.17186,1.17026,1.17251,1.16988,1.172,1.1704,1.17265,1.16999,20166
2017-10-26 15:00:00,1.17026,1.16987,1.17067,1.16878,1.1704,1.17002,1.17082,1.1689,22018
2017-10-26 16:00:00,1.16987,1.16815,1.17003,1.16787,1.17002,1.16829,1.17017,1.16799,13067
2017-10-26 17:00:00,1.16815,1.16631,1.1682,1.16592,1.16829,1.16645,1.16834,1.16601,22948
2017-10-26 18:00:00,1.16631,1.16579,1.16675,1.16551,1.16645,1.16594,1.16689,1.16565,11603
2017-10-26 19:00:00,1.16579,1.16465,1.16585,1.16397,1.16594,1.16479,1.16598,1.16411,10006
2017-10-26 20:00:00,1.16465,1.16493,1.16572,1.16449,1.16479,1.16511,1.16586,1.16462,6091
2017-10-26 21:00:00,1.16493,1.16533,1.16562,1.16487,1.16511,1.16553,1.16582,1.16517,2657
2017-10-26 22:00:00,1.16533,1.1645,1.16544,1.16428,1.16553,1.16464,1.16561,1.16443,5926
2017-10-26 23:00:00,1.1645,1.16371,1.1645,1.16307,1.16464,1.16384,1.16464,1.1632,6173
2017-10-27 00:00:00,1.16371,1.163,1.16418,1.16278,1.16384,1.16314,1.16432,1.16291,7308
2017-10-27 01:00:00,1.163,1.16314,1.1633,1.16237,1.16314,1.1633,1.16345,1.16251,6606
2017-10-27 02:00:00,1.16314,1.1635,1.16386,1.16268,1.1633,1.16365,1.164,1.16283,4585
2017-10-27 03:00:00,1.1635,1.16382,1.16385,1.16315,1.16365,1.16396,1.164,1.16329,5317
2017-10-27 04:00:00,1.16382,1.16346,1.16385,1.16341,1.16396,1.16359,1.16399,1.1635,2499
2017-10-27 05:00:00,1.16346,1.16425,1.16431,1.16323,1.16359,1.16438,1.16445,1.16337,5471
2017-10-27 06:00:00,1.16425,1.16227,1.16427,1.16202,1.16438,1.16241,1.1644,1.16216,13759
2017-10-27 07:00:00,1.16227,1.16332,1.16341,1.16151,1.16241,1.16345,1.16355,1.16165,18973
2017-10-27 08:00:00,1.16332,1.16265,1.16377,1.16237,1.16345,1.16278,1.1639,1.16251,16862
2017-10-27 09:00:00,1.16265,1.16334,1.16355,1.16226,1.16278,1.16348,1.16368,1.16238,11408
2017-10-27 10:00:00,1.16334,1.16254,1.1638,1.16193,1.16348,1.16267,1.16394,1.16206,11216
2017-10-27 11:00:00,1.16254,1.16065,1.16257,1.16039,1.16267,1.16079,1.1627,1.16053,13568
2017-10-27 12:00:00,1.16065,1.15983,1.1611,1.15868,1.16079,1.15997,1.16125,1.15881,31421
2017-10-27 13:00:00,1.15983,1.15796,1.16052,1.1578,1.15997,1.15813,1.16063,1.15793,25977
2017-10-27 14:00:00,1.15796,1.15797,1.16232,1.15777,1.15813,1.15809,1.16247,1.15791,47939
2017-10-27 15:00:00,1.15797,1.15798,1.15864,1.15735,1.15809,1.15813,1.15879,1.15745,21770
2017-10-27 16:00:00,1.15798,1.15895,1.15921,1.15772,1.15813,1.15907,1.15934,1.15785,10431
2017-10-27 17:00:00,1.15895,1.15858,1.15942,1.15844,1.15907,1.15871,1.15956,1.15858,6109
2017-10-27 18:00:00,1.15858,1.15968,1.15994,1.1584,1.15871,1.15983,1.16009,1.15854,6755
2017-10-27 19:00:00,1.15968,1.15978,1.1603,1.15954,1.15983,1.1599,1.16044,1.15968,6443
2017-10-27 20:00:00,1.15978,1.16048,1.16084,1.15957,1.1599,1.16133,1.1614,1.15971,6740
2017-10-29 18:00:00,1.16048,1.16105,1.1614,1.15993,1.16133,1.16156,1.16192,1.16049,155
2017-10-29 19:00:00,1.16105,1.16071,1.1614,1.16065,1.16156,1.16097,1.16187,1.16097,72
2017-10-29 20:00:00,1.16071,1.16085,1.16085,1.16029,1.16097,1.16146,1.16156,1.16087,62
2017-10-29 21:00:00,1.16085,1.16045,1.16147,1.1604,1.16146,1.16081,1.16168,1.16071,987
2017-10-29 22:00:00,1.16045,1.15942,1.16054,1.1593,1.16081,1.15956,1.16077,1.15946,4847
2017-10-29 23:00:00,1.15942,1.1605,1.16092,1.15942,1.15956,1.16065,1.16107,1.15957,3892
2017-10-30 00:00:00,1.1605,1.1605,1.16073,1.15968,1.16065,1.16065,1.16089,1.15982,7738
2017-10-30 01:00:00,1.1605,1.16103,1.16138,1.15998,1.16065,1.16116,1.16152,1.16012,7212
2017-10-30 02:00:00,1.16103,1.16084,1.1614,1.16056,1.16116,1.16099,1.16154,1.1607,4628
2017-10-30 03:00:00,1.16084,1.16135,1.16148,1.16069,1.16099,1.1615,1.16161,1.16084,3704
2017-10-30 04:00:00,1.16135,1.16166,1.16166,1.16123,1.1615,1.16178,1.1618,1.16138,2664
2017-10-30 05:00:00,1.16166,1.16156,1.1617,1.16118,1.16178,1.16171,1.16185,1.16133,2879
2017-10-30 06:00:00,1.16156,1.16163,1.16171,1.16126,1.16171,1.16178,1.16185,1.16139,2777
2017-10-30 07:00:00,1.16163,1.16184,1.16219,1.16008,1.16178,1.16198,1.16233,1.16022,10640
2017-10-30 08:00:00,1.16184,1.16331,1.16347,1.16149,1.16198,1.16346,1.16362,1.16164,17085
2017-10-30 09:00:00,1.16331,1.16386,1.164,1.16294,1.16346,1.164,1.16415,1.16309,9844
2017-10-30 10:00:00,1.16386,1.16368,1.16415,1.16309,1.164,1.16383,1.16427,1.16323,8398
2017-10-30 11:00:00,1.16368,1.16316,1.16412,1.16313,1.16383,1.16329,1.16426,1.16327,8440
2017-10-30 12:00:00,1.16316,1.16137,1.16324,1.16092,1.16329,1.16151,1.16337,1.16103,13989
2017-10-30 13:00:00,1.16137,1.16193,1.16195,1.16043,1.16151,1.16205,1.1621,1.16056,15223
2017-10-30 14:00:00,1.16193,1.16165,1.16219,1.16029,1.16205,1.16179,1.16234,1.16042,10117
2017-10-30 15:00:00,1.16165,1.16266,1.16336,1.16121,1.16179,1.1628,1.16346,1.16134,15524
2017-10-30 16:00:00,1.16266,1.16384,1.16455,1.16215,1.1628,1.16398,1.16467,1.16228,15265
2017-10-30 17:00:00,1.16384,1.16296,1.16401,1.1629,1.16398,1.16311,1.16414,1.16304,6239
2017-10-30 18:00:00,1.16296,1.1638,1.16387,1.16273,1.16311,1.16394,1.164,1.16286,7375
2017-10-30 19:00:00,1.1638,1.16558,1.16572,1.1636,1.16394,1.16573,1.16586,1.16373,6697
2017-10-30 20:00:00,1.16558,1.16499,1.16571,1.16493,1.16573,1.16515,1.16585,1.16508,4310
2017-10-30 21:00:00,1.16499,1.16489,1.16514,1.16473,1.16515,1.16502,1.16533,1.16491,8467
2017-10-30 22:00:00,1.16489,1.16424,1.16489,1.16409,1.16502,1.16439,1.16501,1.16422,4018
2017-10-30 23:00:00,1.16424,1.16506,1.16523,1.16415,1.16439,1.1652,1.16537,1.1643,3518
2017-10-31 00:00:00,1.16506,1.16467,1.16509,1.16391,1.1652,1.16481,1.16524,1.16405,6499
2017-10-31 01:00:00,1.16467,1.16337,1.16467,1.16329,1.16481,1.16353,1.1648,1.16342,4314
2017-10-31 02:00:00,1.16337,1.16375,1.16381,1.16321,1.16353,1.1639,1.16396,1.16334,3236
2017-10-31 03:00:00,1.16375,1.1636,1.16384,1.16343,1.1639,1.16375,1.16396,1.16357,3362
2017-10-31 04:00:00,1.1636,1.1625,1.1636,1.16248,1.16375,1.16264,1.16375,1.16262,2821
2017-10-31 05:00:00,1.1625,1.16352,1.16369,1.16245,1.16264,1.16366,1.16383,1.16259,4543
2017-10-31 06:00:00,1.16352,1.16427,1.16493,1.16349,1.16366,1.16442,1.16508,1.16362,5577
2017-10-31 07:00:00,1.16427,1.16436,1.1644,1.1631,1.16442,1.1645,1.16455,1.16323,9518
2017-10-31 08:00:00,1.16436,1.16406,1.16484,1.16312,1.1645,1.16419,1.16495,1.16325,11825
2017-10-31 09:00:00,1.16406,1.16333,1.16408,1.16304,1.16419,1.16348,1.16421,1.16315,8289
2017-10-31 10:00:00,1.16333,1.16296,1.16354,1.16242,1.16348,1.16311,1.16368,1.16256,11010
2017-10-31 11:00:00,1.16296,1.16389,1.16393,1.16261,1.16311,1.16403,1.16407,1.16275,9361
2017-10-31 12:00:00,1.16389,1.16351,1.16426,1.16296,1.16403,1.16367,1.16475,1.1631,13877
2017-10-31 13:00:00,1.16351,1.16395,1.16424,1.16333,1.16367,1.16412,1.16438,1.16348,13841
2017-10-31 14:00:00,1.16395,1.16374,1.16432,1.16259,1.16412,1.16388,1.16445,1.16273,12390
2017-10-31 15:00:00,1.16374,1.1648,1.16608,1.16293,1.16388,1.16491,1.16622,1.16307,20802
2017-10-31 16:00:00,1.1648,1.16578,1.16579,1.16385,1.16491,1.16592,1.16592,1.164,13220
2017-10-31 17:00:00,1.16578,1.16468,1.16578,1.16439,1.16592,1.16481,1.16592,1.16454,5949
2017-10-31 18:00:00,1.16468,1.16501,1.16559,1.16455,1.16481,1.16515,1.16573,1.16468,7235
2017-10-31 19:00:00,1.16501,1.1649,1.16562,1.16471,1.16515,1.16505,1.16576,1.16484,5807
2017-10-31 20:00:00,1.1649,1.16454,1.16507,1.1643,1.16505,1.16471,1.16521,1.16445,2940
2017-10-31 21:00:00,1.16454,1.1645,1.16476,1.1639,1.16471,1.16473,1.16493,1.16406,4092
2017-10-31 22:00:00,1.1645,1.16488,1.1652,1.16447,1.16473,1.16506,1.16536,1.16465,2790
2017-10-31 23:00:00,1.16488,1.16512,1.16543,1.1646,1.16506,1.16526,1.16555,1.16474,2787
2017-11-01 00:00:00,1.16512,1.1639,1.16536,1.16386,1.16526,1.16404,1.16551,1.164,6531
2017-11-01 01:00:00,1.1639,1.16363,1.16403,1.16309,1.16404,1.16377,1.16417,1.16325,6996
2017-11-01 02:00:00,1.16363,1.16316,1.16369,1.16306,1.16377,1.16328,1.16384,1.1632,3604
2017-11-01 03:00:00,1.16316,1.16308,1.16333,1.16284,1.16328,1.16323,1.16347,1.16298,3233
2017-11-01 04:00:00,1.16308,1.16302,1.16323,1.16283,1.16323,1.16317,1.16337,1.16297,2696
2017-11-01 05:00:00,1.16302,1.16285,1.16312,1.1625,1.16317,1.163,1.16326,1.16262,4479
2017-11-01 06:00:00,1.16285,1.16395,1.16453,1.1628,1.163,1.16409,1.16466,1.16293,6310
2017-11-01 07:00:00,1.16395,1.16512,1.16518,1.16331,1.16409,1.16525,1.16533,1.16345,9685
2017-11-01 08:00:00,1.16512,1.16393,1.16568,1.16377,1.16525,1.16407,1.16579,1.1639,9990
2017-11-01 09:00:00,1.16393,1.16317,1.16447,1.16315,1.16407,1.16331,1.16462,1.16328,10054
2017-11-01 10:00:00,1.16317,1.1641,1.16413,1.16314,1.16331,1.16422,1.16428,1.16327,6196
2017-11-01 11:00:00,1.1641,1.16376,1.16428,1.16319,1.16422,1.16389,1.16441,1.16332,6514
2017-11-01 12:00:00,1.16376,1.16169,1.16414,1.16135,1.16389,1.16183,1.16428,1.16149,19028
2017-11-01 13:00:00,1.16169,1.16112,1.16191,1.16056,1.16183,1.16132,1.16205,1.16069,14663
2017-11-01 14:00:00,1.16112,1.16315,1.16426,1.16095,1.16132,1.16329,1.1644,1.16112,25390
2017-11-01 15:00:00,1.16315,1.16168,1.16361,1.16135,1.16329,1.16182,1.16376,1.16148,13893
2017-11-01 16:00:00,1.16168,1.1625,1.1626,1.16125,1.16182,1.16262,1.16274,1.16139,10907
2017-11-01 17:00:00,1.1625,1.16243,1.16325,1.162,1.16262,1.16299,1.16337,1.16224,7784
2017-11-01 18:00:00,1.16243,1.16187,1.16407,1.16097,1.16299,1.162,1.16422,1.1611,27269
2017-11-01 19:00:00,1.16187,1.16196,1.16331,1.16161,1.162,1.1621,1.16345,1.16174,9487
2017-11-01 20:00:00,1.16196,1.1617,1.16295,1.16144,1.1621,1.16203,1.16311,1.16155,6194
2017-11-01 21:00:00,1.1617,1.16218,1.16241,1.16163,1.16203,1.16235,1.1626,1.16191,4034
2017-11-01 22:00:00,1.16218,1.16178,1.16218,1.16125,1.16235,1.16193,1.16234,1.16141,3208
2017-11-01 23:00:00,1.16178,1.16277,1.16279,1.16167,1.16193,1.16289,1.16294,1.16182,3055
2017-11-02 00:00:00,1.16277,1.16338,1.16379,1.16272,1.16289,1.16352,1.16393,1.16286,10399
2017-11-02 01:00:00,1.16338,1.166,1.16711,1.16323,1.16352,1.16615,1.16726,1.16338,15754
2017-11-02 02:00:00,1.166,1.16529,1.16645,1.16527,1.16615,1.16544,1.16659,1.1654,5211
2017-11-02 03:00:00,1.16529,1.16549,1.16564,1.16492,1.16544,1.16564,1.16579,1.16505,4049
2017-11-02 04:00:00,1.16549,1.16568,1.16619,1.16512,1.16564,1.16583,1.16632,1.16526,5631
2017-11-02 05:00:00,1.16568,1.16555,1.16584,1.16498,1.16583,1.16569,1.16598,1.1651,3060
2017-11-02 06:00:00,1.16555,1.16565,1.16586,1.16499,1.16569,1.16579,1.166,1.16513,5103
2017-11-02 07:00:00,1.16565,1.1641,1.1662,1.16398,1.16579,1.16423,1.16634,1.16413,9979
2017-11-02 08:00:00,1.1641,1.1632,1.16432,1.16252,1.16423,1.16334,1.16446,1.16266,12410
2017-11-02 09:00:00,1.1632,1.1641,1.16432,1.16311,1.16334,1.16425,1.16445,1.16324,8185
2017-11-02 10:00:00,1.1641,1.16476,1.165,1.164,1.16425,1.1649,1.16512,1.16414,7776
2017-11-02 11:00:00,1.16476,1.16519,1.16577,1.16464,1.1649,1.16533,1.16591,1.16477,11823
2017-11-02 12:00:00,1.16519,1.16513,1.1667,1.16463,1.16533,1.16528,1.16683,1.16476,30538
2017-11-02 13:00:00,1.16513,1.16497,1.1653,1.16344,1.16528,1.16511,1.16543,1.16357,20687
2017-11-02 14:00:00,1.16497,1.16615,1.16867,1.16492,1.16511,1.1663,1.16879,1.16506,37628
2017-11-02 15:00:00,1.16615,1.16715,1.16777,1.1654,1.1663,1.16729,1.1679,1.16553,23364
2017-11-02 16:00:00,1.16715,1.16621,1.16731,1.16534,1.16729,1.16634,1.16744,1.16547,16518
2017-11-02 17:00:00,1.16621,1.16555,1.16625,1.16535,1.16634,1.1657,1.16639,1.16549,7980
2017-11-02 18:00:00,1.16555,1.16584,1.16621,1.16535,1.1657,1.16598,1.16636,1.16549,7827
2017-11-02 19:00:00,1.16584,1.16604,1.16638,1.16474,1.16598,1.16618,1.16652,1.16486,15674
2017-11-02 20:00:00,1.16604,1.16576,1.16619,1.16561,1.16618,1.16592,1.16632,1.16575,2642
2017-11-02 21:00:00,1.16576,1.16555,1.16594,1.16536,1.16592,1.16571,1.16609,1.16555,4967
2017-11-02 22:00:00,1.16555,1.16564,1.1659,1.1655,1.16571,1.16579,1.16605,1.16566,2461
2017-11-02 23:00:00,1.16564,1.1658,1.16594,1.16536,1.16579,1.16596,1.16609,1.1655,2206
2017-11-03 00:00:00,1.1658,1.16566,1.16643,1.16554,1.16596,1.16578,1.16656,1.16567,4037
2017-11-03 01:00:00,1.16566,1.16605,1.16657,1.16564,1.16578,1.16621,1.16669,1.16576,3873
2017-11-03 02:00:00,1.16605,1.16582,1.16622,1.16557,1.16621,1.16596,1.16637,1.16571,3524
2017-11-03 03:00:00,1.16582,1.16568,1.16607,1.16558,1.16596,1.16582,1.16622,1.16572,1568
2017-11-03 04:00:00,1.16568,1.16613,1.16618,1.16563,1.16582,1.16628,1.16633,1.16578,1448
2017-11-03 05:00:00,1.16613,1.16643,1.16645,1.16585,1.16628,1.16655,1.16656,1.16599,2554
2017-11-03 06:00:00,1.16643,1.16598,1.16673,1.16587,1.16655,1.16612,1.16687,1.166,3340
2017-11-03 07:00:00,1.16598,1.16459,1.16598,1.16438,1.16612,1.16472,1.16611,1.1645,7820
2017-11-03 08:00:00,1.16459,1.16468,1.16486,1.16412,1.16472,1.16481,1.16499,1.16426,7427
2017-11-03 09:00:00,1.16468,1.16462,1.16489,1.16393,1.16481,1.16476,1.165,1.16407,6921
2017-11-03 10:00:00,1.16462,1.16433,1.16535,1.16416,1.16476,1.16448,1.16549,1.16429,6701
2017-11-03 11:00:00,1.16433,1.16472,1.16481,1.1638,1.16448,1.16483,1.16495,1.16394,8333
2017-11-03 12:00:00,1.16472,1.16538,1.16911,1.16446,1.16483,1.16553,1.16969,1.1646,43705
2017-11-03 13:00:00,1.16538,1.1645,1.16581,1.164,1.16553,1.16465,1.16595,1.16414,21637
2017-11-03 14:00:00,1.1645,1.16084,1.1645,1.16055,1.16465,1.16099,1.16457,1.16068,28526
2017-11-03 15:00:00,1.16084,1.16154,1.16193,1.16022,1.16099,1.16166,1.16207,1.16034,16549
2017-11-03 16:00:00,1.16154,1.16039,1.16189,1.15994,1.16166,1.16052,1.16203,1.16007,9780
2017-11-03 17:00:00,1.16039,1.1602,1.16099,1.15998,1.16052,1.16034,1.16113,1.16011,5929
2017-11-03 18:00:00,1.1602,1.16067,1.16076,1.15985,1.16034,1.16082,1.1609,1.15998,6490
2017-11-03 19:00:00,1.16067,1.16071,1.16136,1.16064,1.16082,1.16084,1.1615,1.16078,4692
2017-11-03 20:00:00,1.16071,1.16066,1.1613,1.16052,1.16084,1.16117,1.16145,1.16066,4435
2017-11-05 19:00:00,1.16066,1.1615,1.1615,1.16119,1.16117,1.16189,1.16209,1.16177,9
2017-11-05 20:00:00,1.1615,1.16134,1.16192,1.16133,1.16189,1.1619,1.16212,1.16177,98
2017-11-05 21:00:00,1.16134,1.16133,1.16182,1.16131,1.1619,1.16187,1.1621,1.1616,151
2017-11-05 22:00:00,1.16133,1.16134,1.16167,1.16024,1.16187,1.16166,1.16203,1.1611,1365
2017-11-05 23:00:00,1.16134,1.16142,1.16173,1.1608,1.16166,1.16154,1.16187,1.16093,2272
